SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
517530,SURANAT&P,Surana Telecom And Power Limited,Surana Telecom And Power Limited
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Onward Technologies Ltd.
517544,CENTUM,CENTUM ELECTRONICS LTD.,Centum Electronics Ltd
517546,ALFATRAN,ALFA TRANSFORMERS LTD.,Alfa Transformers ltd.
517554,NHCFOODS,NHC FOODS LTD.,NHC FOODS LIMITED
517556,PVP,PVP VENTURES LTD.,PVP Ventures Ltd
517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Trigyn Technologies Ltd.
517569,KEI,KEI INDUSTRIES LTD.,KEI Industries Ltd.
518011,KEERTHI,KEERTHI INDUSTRIES LTD.,Keerthi Industries Ltd
518017,BHEEMACEM,BHEEMA CEMENTS LTD.,Bheema Cements Limited
518075,SURAJ,SURAJ PRODUCTS LTD.,Suraj Products Ltd.
518091,APCL,ANJANI PORTLAND CEMENT LTD.-$,Anjani Portland Cement Ltd.
519003,MODINATUR,Modi Naturals Limited,Modi Naturals Limited
519014,PRSNTIN,PRASHANT INDIA LTD.,Prashant India Ltd
519031,SHAHFOOD,SHAH FOODS LTD.,Shah Foods Ltd
519064,ZKHANDEN,KHANDELWAL EXTRACTION LTD.,"Khandelwal Extraction Ltd.,"
519091,TASTYBITE,TASTY BITE EATABLES LTD.,"Tasty Bite Eatables Ltd.,"
519097,RITESHIN,RITESH INTERNATIONAL LTD.,Ritesh International Ltd
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.,AVT Natural Products Ltd.
519126,HNDFDS,HINDUSTAN FOODS LTD.,"Hindustan Foods Ltd.,"
519136,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,Nahar Industrial Enterprises Ltd
519152,VADILENT,VADILAL ENTERPRISES LTD.,"Vadilal Enterprises Ltd.,"
519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,"Vadilal Industries Ltd.,"
519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD.,Ashiana Agro Industries Ltd
519183,ADFFOODS,ADF FOODS LTD.-$,ADF Foods Limited.
519191,RGRL,Retro Green Revolution Ltd,Retro Green Revolution Limited
519214,WILLIMFI,WILLIAMSON FINANCIAL SERVICES LTD.,Williamson Financial Services ltd.
519216,AJANTSOY,AJANTA SOYA LTD.,Ajanta Soya Limited
519224,WILLAMAGOR,WILLIAMSON MAGOR & COMPANY LTD.,William Magor & Company Limited
519234,SIEL,Superior Industrial Enterprises Limited,Superior Industrial Enterprises Limited
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD.,Saptarishi Agro Industries Ltd
519242,SRDAPRT,SARDA PROTEINS LTD.,Sarda Proteins Ltd
519262,PRIMAGR,PRIMA AGRO LTD.,Prima Agro Ltd.
519279,MADHURIND,MADHUR INDUSTRIES LTD.,Madhur Industries Limited
519285,TARAI,TARAI FOODS LTD.,Tarai Foods Ltd.
519287,MODAIRY,MODERN DAIRIES LTD.,Modern Dairies Ltd.
519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,Bambino Agro Industries Ltd
519299,PRIMIND,PRIME INDUSTRIES LTD.,Prime Industries Ltd.
519307,VIKASWSP,VIKAS WSP LTD.,Vikas WSP Ltd.
519331,VSFPROJ,VSF PROJECTS LTD.,VSF Projects Limited
519353,BANSTEA,BANSISONS TEA INDUSTRIES LTD.,Bansisons Tea Industries Ltd.
519359,POONADAL,POONA DAL & OIL INDUSTRIES LTD.,Poona Dal And Oil Industries Ltd.
519367,TRANSFD,TRANSGLOBE FOODS LTD.,Transglobe Foods Ltd.
519383,ANIKINDS,ANIK INDUSTRIES LTD.,Anik Industries Limited
519397,SHINDL,SHARAT INDUSTRIES LTD.,Sharat Industries Ltd.
519413,DATIWARE,Datiware Maritime Infra Ltd,DATIWARE MARITIME INFRA LIMITED
519415,KMGMILK,KMG MILK FOOD LTD.,KMG Milk Food Limited
519421,KSE,KSE LTD.-$,KSE Ltd.
519439,PIONAGR,PIONEER AGRO EXTRACTS LTD.,Pioneer Agro Extracts ltd.
519455,NARBADA,NARBADA GEMS AND JEWELLERY LTD.,Narbada Gems and Jewellery Limited
519457,VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,Virat Crane Industries Ltd
519463,IBINFO,IB INFOTECH ENTERPRISES LTD.,IB Infotech Enterprises Ltd
519471,AMBARPIL,Ambar Protein Industries Ltd,Ambar Protein Industries Limited
519475,CHORDIA,CHORDIA FOOD PRODUCTS LTD.,Chordia Food Products Ltd
519477,CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,CIAN Agro Industries & Infrastructure Limited
519483,TAIIND,TAI INDUSTRIES LTD.-$,Tai Industries Ltd.
519494,NKIND,N.K.INDUSTRIES LTD.,N.K.Industries Ltd.
519500,BKV,BKV INDUSTRIES LTD.,BKV Industries Ltd.
519506,NCCBLUE,NCC BLUE WATER PRODUCTS LTD.,NCC Bluewater Products Ltd.
519528,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Norben Tea & Exports Ltd
519532,ASIANTNE,ASIAN TEA & EXPORTS LTD.-$,Asian Tea & Exports Ltd.
519552,HERITGFOOD,Heritage Foods Limited,Heritage Foods Limited
519566,SIMRAN,SIMRAN FARMS LTD.,Simran Farms Ltd.
519574,HINDUST,HINDUSTAN AGRIGENETICS LTD.,Hindustan Agrigenetics Ltd.
519600,CCL,CCL PRODUCTS (INDIA) LTD.,CCL Products (India) Ltd.
519602,KELLTONTEC,Kellton Tech Solutions Ltd.,Kellton Tech Solutions Ltd.
519604,SURFI,SURYO FOODS & INDUSTRIES LTD.,Suryo Foods & Industries Ltd.
519606,INTEGFD,INTEGRATED PROTEINS LTD.,Integrated Proteins Ltd.
519612,MAHAANF,MAHAAN FOODS LTD.,Mahaan Foods Ltd.
520008,RICOAUTO,RICO AUTO INDUSTRIES LTD.,RICO Auto Industries Ltd.
520021,OMAXAUTO,OMAX AUTOS LTD.,"Omax Autos Ltd.,"
520043,MUNJALSHOW,MUNJAL SHOWA LTD.,"Munjal Showa Ltd.,"
520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,"Jamna Auto Industries Ltd.,"
520056,TVSHLTD,TVS Holdings Ltd,TVS Holdings Limited
520057,JTEKTINDIA,Jtekt India Ltd,JTEKT India Limited
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,Munjal Auto Industries Ltd.
520066,JAYBARMARU,JAY BHARAT MARUTI LTD.,"Jay Bharat Maruti Ltd.,"
520073,RACLGEAR,RACL Geartech Ltd,RACL Geartech Limited
520075,SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,Samkrg Pistons and Rings Ltd.
520081,ECSTSTL,EAST COAST STEEL LTD.,East Coast Steel Ltd
520086,SICALLOG,SICAL LOGISTICS LTD.,Sical Logistics Limited
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,Ratnamani Metals & Tubes Ltd
520113,VESUVIUS,VESUVIUS INDIA LTD.,Vesuvius India Ltd.
520119,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,Automotive Stampings and Assemblies Ltd.
520121,ARCEEIN,ARCEE INDUSTRIES LTD.,Arcee Indusrtries ltd.
520123,ABCINDQ,ABC INDIA LTD.-$,ABC India Ltd.
520127,BALTE,BALURGHAT TECHNOLOGIES LTD.,Balurghat Technologies Ltd.
520131,COARO,COASTAL ROADWAYS LTD.,Coastal Roadways Ltd.
520141,SIBARAUT,SIBAR AUTO PARTS LTD.,Sibar Auto Parts Ltd.
520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,Shreyas Shipping And Logistics Limited
520155,STARLOG,Starlog Enterprises Ltd,Starlog Enterprises Limited
521003,SHVSUIT,SHIVA SUITINGS LTD.,"Shiva Suitings Ltd.,"
521005,TITANIN,Titan Intech Ltd,TITAN INTECH LIMITED
521014,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Eurotex Industries & Exports Ltd.
521016,ICIL,INDO COUNT INDUSTRIES LTD.,Indo Count Industries Ltd
521018,MARALOVER,MARAL OVERSEAS LTD.,Maral Overseas Ltd.
521034,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.,Soma Textile & Industries Ltd
521036,SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.,Source Industries (India) Ltd
521048,ADVLIFE,ADVANCE LIFESTYLES LTD.,Advance Lifestyles Ltd.
521054,KAKTEX,KAKATIYA TEXTILES LTD.,"Kakatiya Textiles Ltd.,"
521062,OCTAVE,Perfect-Octave Media Projects Ltd,Perfect-Octave Media Projects Ltd
521064,TRIDENT,TRIDENT LTD.,Trident Ltd
521068,HISARSP,HISAR SPINNING MILLS LTD.,Hisar Spinning Mills Ltd
521070,ALOKINDS,ALOK INDUSTRIES LTD.,Alok Industries Ltd.
521080,PASARI,PASARI SPINNING MILLS LTD.,Pasari Spinning Mills Ltd.
521097,AMARJOTHI,AMARJOTHI SPINNING MILLS LTD.,Amarjothi Spinning Mills Ltd
521105,OLYMPTX,OLYMPIA INDUSTRIES LTD.,Olympia Industries Ltd.
521109,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$,Nagreeka Exports Ltd.
521113,SUDTIND-B,SUDITI INDUSTRIES LTD.,Suditi Industries Ltd.
521131,SBFL,Shree Bhavya Fabrics Ltd,Shree Bhavya Fabrics Limited
521133,GEMSPIN,GEM SPINNERS INDIA LTD.,Gem Spinners India Ltd
521137,EUREKAI,EUREKA INDUSTRIES LTD.,Eureka Industries Ltd.
521141,ADITYASP,ADITYA SPINNERS LTD.,Aditya Spinners Ltd.
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,Prime Urban Development India Ltd
521151,DHANFAB,DHANLAXMI FABRICS LTD.,Dhanlaxmi Fabrics Ltd.
521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,Sri Lakshmi Saraswathi Textiles (Ar
521163,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,Zodiac Clothing Co. Ltd.
521178,SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,Sri Ramakrishna Mills (Coimbatore) Ltd.
521180,SUPERSPIN,SUPER SPINNING MILLS LTD.,Super Spinning Mills Ltd.
521188,UNITEDTE,UNITED TEXTILES LTD.,United Textiles Ltd.
521194,SILINV,SIL INVESTMENTS LTD.,SIL Investments Ltd
521200,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,Suryalakshmi Cotton Mills Ltd.
521206,SAMTEX,SAMTEX FASHIONS LTD.-$,Samtex Fashions Ltd.
521210,CITYMAN,CITYMAN LTD.,Cityman Limited
521216,DHANROTO,DHANALAXMI ROTO SPINNERS LTD.,Dhanalaxmi Roto Spinners Ltd.
521220,DAMODARIND,DAMODAR INDUSTRIES LTD.-$,Damodar Industries Limited
521222,SANBLUE,SANBLUE CORPORATION LTD.,Sanblue Corporation Limited
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.,Uniroyal Industries Ltd
521228,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,Tatia Global Vennture Limited
521232,SUNILTX,SUNIL INDUSTRIES LTD.,"Sunil Industries Ltd.,"
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,Sri Nachammai Cotton Mills Ltd.
521238,KDL,KKRRAFTON Developers Ltd,KKRRAFTON Developers Limited
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,Sambandam Spinning Mills Ltd.
521242,KANDAGIRI,KANDAGIRI SPINNING MILLS LTD.-$,Kandagiri Spinning Mills Ltd.
521244,MKPMOB,MKP Mobility Ltd,MKP Mobility Limited
521246,PARASPETRO,PARAS PETROFILS LTD.,Paras Petrofils Ltd.
521248,KITEX,KITEX GARMENTS LTD.,Kitex Garmenets Ltd.
522001,CRANEX,CRANEX LTD.,"Cranex Ltd.,"
522004,BATLIBOI,BATLIBOI LTD.-$,Batliboi Ltd
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,"Austin Engineering Co. Ltd.,"
522014,UNIDT,UNITED DRILLING TOOLS LTD.,"United Drilling Tools Ltd.,"
522017,FLUIDOM,FLUIDOMAT LTD.,"Fluidomat Ltd.,"
522027,EMAINDIA,EMA INDIA LTD.,Ema India Ltd.
522029,WINDMACHIN,WINDSOR MACHINES LTD.,Windsor Machines Limited
522034,SHANTIGEAR,SHANTHI GEARS LTD.,"Shanthi Gears Ltd.,"
522036,MIVENMACH,MIVEN MACHINE TOOLS LTD.,Miven Machine Tools Ltd.
522064,HONDAPOWER,Honda India Power Products Ltd,HONDA INDIA POWER PRODUCTS LIMITED
522073,HITECHGEAR,The Hi-Tech Gears Ltd,The Hi-Tech Gears Limited
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,"Elgi Equipments Ltd.,"
522091,UVDRHOR,UNITED VAN DER HORST LTD.,"United Van Der Horst Ltd.,"
522101,KLBRENG-B,KILBURN ENGINEERING LTD.,Kilburn Engineering Ltd
522105,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,Birla Precision Technologies Ltd
522108,YUKEN,YUKEN INDIA LTD.-$,"Yuken India Ltd.,"
522113,TIMKEN,TIMKEN INDIA LTD.,Timken India Ltd
522122,VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.-$,Voith Paper Fabrics India Ltd
522134,ARTSONEN,ARTSON ENGINEERING LTD.,Artson Engineering Ltd
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,Solitaire Machine Tools Ltd
522163,DIACABS,Diamond Power Infrastructure Limited-$,Diamond Power Infrastructure Limited
522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,Indsil Hydro Power and Manganese Limited
522171,TMTIND-B1,TMT (INDIA) LTD.,TMT (India) ltd.
522183,ITL,ITL INDUSTRIES LTD.-$,ITL Industries Ltd.
522195,FRONTSP,FRONTIER SPRINGS LTD.,Frontier Springs Ltd.
522205,PRAJIND,PRAJ INDUSTRIES LTD.,Praj Industries Ltd.
522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,Rasandik Engg. Industries India Ltd
522209,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,Yogi Sung-won (India) Ltd.
522215,HLEGLAS,HLE Glascoat Ltd,HLE GLASCOAT LIMITED
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,Gujarat Apollo Industries Ltd.
522229,TANAA,TANEJA AEROSPACE & AVIATION LTD.-$,Taneja Aerospace & Aviation Ltd.
522231,CONART,CONART ENGINEERS LTD.-$,Conart Engineers Ltd.
522235,MINALIND,Minal Industries Limited,Minal Industries Limited
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,Shivagrico Implements Ltd.
522241,MMFL,M.M.FORGINGS LTD.-$,M.M.Forgings Ltd.
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,Mayur Uniquoters ltd.
522251,CENLUB,CENLUB INDUSTRIES LTD.,Cenlub Industries Ltd.
522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,Rajoo Engineers Ltd.
522261,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Dolphin Offshore Enterprises (India) ltd.
522267,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,Veejay Lakshmi Engineering Works Lt
522273,AHMDSTE,AHMEDABAD STEELCRAFT LTD.,Ahmedabad Steelcraft Ltd.
522275,GET&D,GE T&D India Ltd,GE T&D India Limited
522281,RAMRAT,RAM RATNA WIRES LTD.-$,Ram Ratna Wires Ltd.
522285,JAYNECOIND,JAYASWAL NECO INDUSTRIES LTD.,Jayaswal Neco Industries Ltd
522287,KPIL,Kalpataru Projects International Ltd,KALPATARU PROJECTS INTERNATIONAL LIMITED
522289,NMSRESRC,NMS Resources Global Ltd,NMS RESOURCES GLOBAL LIMITED
522292,CANDOUR,Candour Techtex Ltd,CANDOUR TECHTEX LIMITED
522294,TIGLOB,T & I GLOBAL LTD.,T & I Global Ltd.
522295,CONTROLPR,CONTROL PRINT LTD.-$,Control Print (India) Ltd.
522650,BEMHY,BEMCO HYDRAULICS LTD.,"Bemco Hydraulics Ltd.,"
523007,ANSALBU,ANSAL BUILDWELL LTD.-$,"Ansal Buildwell Ltd.,"
523011,WEIZMANIND,WEIZMANN LTD.,"Weizmann Limited.,"
523019,BNRSEC,B.N.RATHI SECURITIES LTD.,B.N.Rathi Securities Ltd.
523021,RISHITECH,RISHI TECHTEX LTD.,Rishi Techtex Limited
523023,SINCLAIR,SINCLAIRS HOTELS LTD.-$,Sinclairs Hotels  Ltd
523025,SAFARI,SAFARI INDUSTRIES (INDIA) LTD.,"Safari Industries (India) Ltd.,"
523054,ZBINTXPP,BINAYAK TEX PROCESSORS LTD.,"Binayak Tex Processors  Ltd.,"
523062,JJFINCOR,J.J.FINANCE CORPORATION LTD.,"J.J. Finance Corporation Ltd.,"
523100,COSMOFE,COSMO FERRITES LTD.-$,"Cosmo Ferrites Ltd.,"
523105,CROPSTER,Cropster Agro Ltd,CROPSTER AGRO LIMITED
523113,FUTURSEC,FUTURISTIC SECURITIES LTD.,Futuristic Securities Ltd
523116,SANCTRN,SANCO TRANS LTD.,"Sanco Trans Ltd.,"
523120,ADORMUL,ADOR MULTIPRODUCTS LTD.,Ador Multiproducts Ltd
523127,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,"EIH Associated Hotels Ltd.,"
523144,MEDICAPQ,MEDI-CAPS LTD.-$,"Medi-Caps Ltd.,"
523151,OTCO,OTCO INTERNATIONAL LTD.,Otco International Ltd
523160,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.,Morganite Crucible (India) Limited
523186,BAPACK,B&A Packaging India Limited,B&A Packaging India Limited
523204,ABAN,ABAN OFFSHORE LTD.,"Aban  Offshore Ltd.,"
523207,KOKUYOCMLN,KOKUYO CAMLIN LTD.-$,Kokuyo Camlin Ltd
523222,SRMENERGY,SRM ENERGY LTD.,SRM Energy Limited
523229,BHARATSE,BHARAT SEATS LTD.-$,Bharat Seats Ltd
523232,CONTPTR,CONTINENTAL PETROLEUMS LTD.,"Continental Petroleums Ltd.,"
523242,NBFOOT,NB FOOTWEAR LTD.,"N.B. Footwear Ltd.,"
523248,MACPLASQ,MACHINO PLASTICS LTD.-$,Machino Plastics Ltd
523260,PEARLPOLY,PEARL POLYMERS LTD.,Pearl Polymers Ltd.
523261,VENKEYS,VENKY'S (INDIA) LTD.,Venky's (India) ltd.
523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,Advani Hotels & Resorts (India) Ltd.
523277,GVFILM,GV FILMS LTD.,"G.V. Films  Ltd.,"
523283,SUPERHOUSE,SUPERHOUSE LTD.,Superhouse limited
523289,RAMAVISION,RAMA VISION LTD.,Rama Vision Ltd
523301,TCPLPACK,TCPL PACKAGING LTD.-$,TCPL Packaging Limited
523309,SHRIGANG,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,Shri Gang Industries & Allied Products Limited
523315,PURITY,PURITY FLEX PACK LTD.,Purity Flex Pack Ltd
523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,"Balmer Lawrie & Co. Ltd.,"
523323,KOVAI,KOVAI MEDICAL CENTER & HOSPITAL LTD.,Kovai Medical Center & Hospital Ltd
523329,ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,"Eldeco Housing & Ind. Ltd.,"
523343,MICROSE,MICROSE INDIA LTD.,"Microse India Limited,"
523367,DCMSHRIRAM,DCM Shriram Limited,DCM Shriram Limited
523369,DCMSRIND,DCM SHRIRAM INDUSTRIES LTD.-$,"DCM Shriram Industries Ltd.,"
523371,MAWANASUG,MAWANA SUGARS LTD.,Mawana Sugars Ltd
523373,MINID,MINI DIAMONDS (INDIA) LTD.,Mini Diamonds (India) Ltd.
523384,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION LTD.,Maha Rashtra Apex Corporation Ltd
523385,NILKAMAL,NILKAMAL LTD.,Nilkamal Limited
523391,NAHARPOLY,NAHAR POLYFILMS LTD.,Nahar Polyfilms Ltd.
523395,3MINDIA,3M INDIA LTD.,3M India Ltd.
523398,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,Johnson Controls-Hitachi Air Conditioning India Ltd.
523405,JMFINANCIL,JM FINANCIAL LTD.-$,JM Financial Limited
523411,ADCINDIA,ADC India Communications Limited-$,ADC India Communications Limited
523419,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,"Tamilnadu Telecommunications Ltd.,"
523425,SUNRAJDI,SUNRAJ DIAMOND EXPORTS LTD.,Sunraj Diamond Exports Ltd.
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Reliance Industrial Infrastructure
523457,LINDEINDIA,Linde India Limited,Linde India Limited
523465,INDBNK,IND BANK HOUSING LTD.,Ind Bank Housing Ltd
523467,JAIMATAG,JAI MATA GLASS LTD.,"Jai Mata Glass Ltd.,"
523475,LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,"Lotus Chocolate Co. Ltd.,"
523483,PACIFICI,PACIFIC INDUSTRIES LTD.,Pacific Industries ltd.
523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,Chennai Meenakshi Multispeciality Hospital Ltd.
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,Universal Office Automation Limited
523537,APMIN,APM INDUSTRIES LTD.-$,"APM Industries Ltd.,"
523539,PRECWIRE,PRECISION WIRES INDIA LTD.,"Precision Wires India ltd.,"
523550,KRYPTONQ,KRYPTON INDUSTRIES LTD.,Krypton Industries Ltd
523558,SWISSMLTRY,Swiss Military Consumer Goods Ltd,SWISS MILITARY CONSUMER GOODS LIMITED
523566,MARBU,MARTIN BURN LTD.,Martin Burn Ltd
523574,FEL,Future Enterprises Ltd,Future Enterprises Limited
523586,INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,"Indian Toners & Developers Ltd.,"
523594,KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,"Kunststoffe Industries Ltd.,"
523598,SCI,SHIPPING CORPORATION OF INDIA LTD.,Shipping Corporation Of India Ltd
523606,SIKA,SIKA INTERPLANT SYSTEMS LTD.,"Sika Interplant Systems Ltd.,"
523610,ITI,ITI LTD.,ITI Limited (Indian Teleph.Ind.Ltd)
523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,"Dredging Corporation of India Ltd.,"
523620,PHRMASI,PHAARMASIA LTD.,Phaarmasia Limited.
523628,PODDARHOUS,Poddar Housing and Development Ltd,Poddar Housing and Development Limited
523630,NFL,NATIONAL FERTILIZERS LTD.,"National Fertilizers Ltd.,"
523638,IPRINGLTD,IP RINGS LTD.-$,"IP Rings Ltd.,"
523642,PIIND,PI Industries Ltd,PI Industries Limited
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,Plastiblends India Ltd.
523650,YASHINNO,Yash Innoventures Ltd,YASH INNOVENTURES LIMITED
523652,KKPLASTICK,Kkalpana Plastick Limited,Kkalpana Plastick Limited
523660,WATERBASE,WATERBASE LTD.,Waterbase Limited
523672,FLEXFO,FLEX FOODS LTD.-$,"Flex Foods Ltd.,"
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,Golkunda Diamonds & Jewellery Ltd.
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,Apcotex Industries Limited
523696,FORTISMLR,Fortis Malar Hospitals Limited,Fortis Malar Hospitals Limited
523704,MASTEK,MASTEK LTD.,Mastek Limited
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,"EIMCO Elecon India Ltd.,"
523710,SAYAJIHOTL,SAYAJI HOTELS LTD.,Sayaji Hotel Ltd
523712,JMGCORP,JMG CORPORATION LTD.,JMG Corporation Ltd
523716,ASHIANA,ASHIANA HOUSING LTD.-$,Ashiana Housing Limited
523722,SVAMSOF,SVAM SOFTWARE LTD.,Svam Software Ltd
523732,ECOBOAR,ECOBOARD INDUSTRIES LTD.,Ecoboard Industries Ltd
523736,DVL,Dhunseri Ventures Ltd-$,Dhunseri Ventures Limited
523752,TIHIL,Trans India House Impex Ltd,TRANS INDIA HOUSE IMPEX LIMITED
523754,MAHEPC,Mahindra EPC Irrigation Ltd,MAHINDRA EPC IRRIGATION LIMITED
523782,MITSHI,Mitshi India Ltd,Mitshi India Limited
523790,SHUKJEW,SHUKRA JEWELLERS LTD.,Shukra Jewellers Limited
523792,MAZDA,MAZDA LTD.-$,Mazda Ltd.
523796,VHLTD,VICEROY HOTELS LTD.,Viceroy Hotels Ltd.
523826,SOVERDIA,SOVEREIGN DIAMONDS LTD.,Sovereign Diamonds Ltd
523828,MENONBE,MENON BEARINGS LTD.-$,Menon Bearings Ltd
523832,MUKATPIP,MUKAT PIPES LTD.-$,Mukat Pipes Limited
523836,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,"Gujarat Raffia Ind. Ltd.,"
523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Simplex Infrastructures Limited
523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,Innovative Tech Pack Ltd
523842,SUPTANERY,Super Tannery Limited,Super Tannery Limited
523844,CONSTRONIC,Constronics Infra Ltd,CONSTRONICS INFRA LIMITED
523850,AXTEL,AXTEL INDUSTRIES LTD.,Axtel Industries Ltd.
523888,VRWODAR,V R WOODART LTD.,V R Woodart Ltd
523896,APIL,Avi Products India Ltd,AVI PRODUCTS INDIA LIMITED
524000,POONAWALLA,Poonawalla Fincorp Ltd,POONAWALLA FINCORP LIMITED
524013,HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,"Hindustan Flurocarbons Ltd.,"
524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,Kingfa Science & Technology (India) Ltd
524031,PATIDAR,Patidar Buildcon Limited,Patidar Buildcon Limited
524037,RAMAPHO,RAMA PHOSPHATES LTD.,Rama Phosphates Ltd.
524038,VENLONENT,VENLON ENTERPRISES LTD.,Venlon Enterprises Ltd.
524046,PETPLST,PET PLASTICS LTD.,"Pet Plastics Ltd.,"
524051,POLYPLEX,POLYPLEX CORPORATION LTD.,"Polyplex Corporation Ltd.,"
524075,ALBERTDAVD,ALBERT DAVID LTD.-$,"Albert David Ltd.,"
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.,"Haryana Leather Chemicals Ltd.,"
524091,CARYSIL,Carysil Ltd,CARYSIL LIMITED
524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Kabra Extrusion Technik Ltd
524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,"Vinyl Chemicals (India) Ltd.,"
524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,"Pee Cee Cosma Sope Ltd.,"
524156,TCMLMTD,TCM LTD.,TCM Ltd.
524164,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,IOL Chemicals & Pharmaceuticals Ltd
524174,KESARPE,KESAR PETROPRODUCTS LTD.,Kesar Petroproducts Ltd
524200,VINATIORGA,VINATI ORGANICS LTD.-$,"Vinati Organics Ltd.,"
524202,LACTOSE,LACTOSE (INDIA) LTD.,"Lactose (India) Ltd.,"
524204,TEEAI,TEESTA AGRO INDUSTRIES LTD.,Teesta Agro Industries Ltd
524208,AARTIIND,AARTI INDUSTRIES LTD.,Aarti Industries Ltd
524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,Pentokey Organy (India) Ltd.
524212,WANBURY,WANBURY LTD.,Wanbury Limited
