MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
HDFC NIFTY Realty Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
HDFC NIFTY Realty Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
HDFC NIFTY Realty Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),Tata Mutual Fund,Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),Unrated,,6.26,0.44,4.12,1.72,8.25,,,118.89,0.45,47436
Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Medium Term Plan-Reg(G),Aditya Birla SL Medium Term Plan-Reg(G),2,1,9.32,2.07,6.96,3.84,10.95,13.62,9.77,1920.74,1.58,7683
Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Medium Term Bond Fund(G),ICICI Pru Medium Term Bond Fund(G),4,3,6.79,0.54,4.45,2.06,8.39,6.17,7.17,5983.44,1.35,1667
Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),Axis Mutual Fund,Axis Strategic Bond Fund-Reg(G),Axis Strategic Bond Fund-Reg(G),4,2,7.37,0.52,4.68,2.12,9.16,6.38,7.1,1945.49,1.06,8136
Tata Nifty G-Sec Dec 2026 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Medium Duration Fund-Reg(G),SBI Magnum Medium Duration Fund-Reg(G),5,5,6.81,0.35,4.35,1.96,8.24,5.99,7.04,6799.91,1.22,2778
Canara Rob Income Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Income Fund-Reg(G),Canara Rob Income Fund-Reg(G),3,14,6.85,-0.06,4.77,1.64,8.74,4.74,5.28,118.83,1.88,542
Canara Rob Income Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
Canara Rob Income Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
Canara Rob Income Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
Canara Rob Income Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
SBI Nifty IT ETF,SBI Mutual Fund,SBI Nifty IT ETF,SBI Nifty IT ETF,Unrated,84,19.23,-0.23,26.91,3.4,39.66,8.68,,118.0,0.22,45110
SBI Nifty IT ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
SBI Nifty IT ETF,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
SBI Nifty IT ETF,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
SBI Nifty IT ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
ICICI Pru Retirement Fund-Pure Debt Plan(G),ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Debt Plan(G),ICICI Pru Retirement Fund-Pure Debt Plan(G),1,36,6.26,0.46,3.96,1.73,7.49,5.13,5.89,117.68,2.17,25670
ICICI Pru Retirement Fund-Pure Debt Plan(G),HDFC Mutual Fund,HDFC Retirement Savings Fund-Equity Plan-Reg(G),HDFC Retirement Savings Fund-Equity Plan-Reg(G),5,3,19.06,-5.84,9.9,-1.4,35.3,19.61,24.03,6167.84,1.77,24803
ICICI Pru Retirement Fund-Pure Debt Plan(G),ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Equity Plan(G),ICICI Pru Retirement Fund-Pure Equity Plan(G),4,1,24.26,-5.96,7.57,-1.37,49.38,23.88,24.01,1035.44,2.15,25667
ICICI Pru Retirement Fund-Pure Debt Plan(G),HDFC Mutual Fund,HDFC Childrens Gift Fund,HDFC Childrens Gift Fund,4,8,15.03,-3.78,8.37,-1.16,27.57,15.66,18.74,10042.29,1.74,1126
ICICI Pru Retirement Fund-Pure Debt Plan(G),Tata Mutual Fund,Tata Young Citizen Fund,Tata Young Citizen Fund,4,12,14.22,-6.76,9.15,-3.58,28.54,13.42,18.73,390.39,2.57,3304
Nippon India ETF Nifty India Consumption,Nippon India Mutual Fund,Nippon India ETF Nifty India Consumption,Nippon India ETF Nifty India Consumption,Unrated,29,21.28,-11.15,12.09,-1.6,39.25,18.68,18.43,117.59,0.31,17478
Nippon India ETF Nifty India Consumption,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
Nippon India ETF Nifty India Consumption,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
Nippon India ETF Nifty India Consumption,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
Nippon India ETF Nifty India Consumption,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),Unrated,,6.67,0.28,4.66,1.78,8.88,,,117.42,0.37,47629
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
Helios Overnight Fund-Reg(G),Helios Mutual Fund,Helios Overnight Fund-Reg(G),Helios Overnight Fund-Reg(G),Unrated,,5.44,0.51,3.2,1.58,6.63,,,117.33,0.14,48295
Helios Overnight Fund-Reg(G),Axis Mutual Fund,Axis Overnight Fund-Reg(G),Axis Overnight Fund-Reg(G),5,2,5.55,0.52,3.26,1.62,6.75,5.82,4.84,8135.21,0.11,42062
Helios Overnight Fund-Reg(G),PGIM India Mutual Fund,PGIM India Overnight Fund-Reg(G),PGIM India Overnight Fund-Reg(G),Unrated,9,5.51,0.52,3.27,1.61,6.7,5.77,4.83,36.62,0.15,24529
Helios Overnight Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Overnight Fund-Reg(G),Mirae Asset Overnight Fund-Reg(G),2,5,5.5,0.51,3.25,1.6,6.7,5.78,4.83,636.16,0.16,44008
Helios Overnight Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Overnight Fund-Reg(G),Canara Rob Overnight Fund-Reg(G),3,7,5.46,0.51,3.22,1.59,6.65,5.77,4.82,328.28,0.11,43350
Aditya Birla SL Retirement Fund-40-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Retirement Fund-40-Reg(G),Aditya Birla SL Retirement Fund-40-Reg(G),Unrated,20,15.18,-3.98,9.74,0.81,27.26,11.07,12.07,117.18,2.38,42770
Aditya Birla SL Retirement Fund-40-Reg(G),HDFC Mutual Fund,HDFC Retirement Savings Fund-Equity Plan-Reg(G),HDFC Retirement Savings Fund-Equity Plan-Reg(G),5,3,19.06,-5.84,9.9,-1.4,35.3,19.61,24.03,6167.84,1.77,24803
Aditya Birla SL Retirement Fund-40-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Equity Plan(G),ICICI Pru Retirement Fund-Pure Equity Plan(G),4,1,24.26,-5.96,7.57,-1.37,49.38,23.88,24.01,1035.44,2.15,25667
Aditya Birla SL Retirement Fund-40-Reg(G),HDFC Mutual Fund,HDFC Childrens Gift Fund,HDFC Childrens Gift Fund,4,8,15.03,-3.78,8.37,-1.16,27.57,15.66,18.74,10042.29,1.74,1126
Aditya Birla SL Retirement Fund-40-Reg(G),Tata Mutual Fund,Tata Young Citizen Fund,Tata Young Citizen Fund,4,12,14.22,-6.76,9.15,-3.58,28.54,13.42,18.73,390.39,2.57,3304
Bandhan Conservative Hybrid Fund-Reg(G),Bandhan Mutual Fund,Bandhan Conservative Hybrid Fund-Reg(G),Bandhan Conservative Hybrid Fund-Reg(G),1,18,8.1,-1.95,5.67,0.58,12.52,5.67,6.49,117.14,1.99,8465
Bandhan Conservative Hybrid Fund-Reg(G),Bank of India Mutual Fund,Bank of India Conservative Hybrid Fund-Reg(G),Bank of India Conservative Hybrid Fund-Reg(G),Unrated,1,7.02,-0.77,2.87,-0.07,12.14,13.03,11.97,66.74,2.05,7569
Bandhan Conservative Hybrid Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Debt Hybrid Fund(G),Kotak Debt Hybrid Fund(G),5,4,11.18,-1.8,6.95,1.68,18.07,9.7,11.6,2885.62,1.67,2051
Bandhan Conservative Hybrid Fund-Reg(G),SBI Mutual Fund,SBI Conservative Hybrid Fund-Reg(G),SBI Conservative Hybrid Fund-Reg(G),4,5,11.04,-0.92,6.45,0.97,14.7,9.67,11.14,10030.4,1.12,2797
Bandhan Conservative Hybrid Fund-Reg(G),HDFC Mutual Fund,HDFC Hybrid Debt Fund(G),HDFC Hybrid Debt Fund(G),4,3,10.44,-0.94,5.8,1.02,16.42,10.11,11.1,3342.03,1.76,1298
Nippon India Strategic Debt Fund(G),Nippon India Mutual Fund,Nippon India Strategic Debt Fund(G),Nippon India Strategic Debt Fund(G),2,9,7.08,0.5,4.56,2.1,8.59,5.49,0.77,116.85,1.07,21911
Nippon India Strategic Debt Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Medium Term Plan-Reg(G),Aditya Birla SL Medium Term Plan-Reg(G),2,1,9.32,2.07,6.96,3.84,10.95,13.62,9.77,1920.74,1.58,7683
Nippon India Strategic Debt Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Medium Term Bond Fund(G),ICICI Pru Medium Term Bond Fund(G),4,3,6.79,0.54,4.45,2.06,8.39,6.17,7.17,5983.44,1.35,1667
Nippon India Strategic Debt Fund(G),Axis Mutual Fund,Axis Strategic Bond Fund-Reg(G),Axis Strategic Bond Fund-Reg(G),4,2,7.37,0.52,4.68,2.12,9.16,6.38,7.1,1945.49,1.06,8136
Nippon India Strategic Debt Fund(G),SBI Mutual Fund,SBI Magnum Medium Duration Fund-Reg(G),SBI Magnum Medium Duration Fund-Reg(G),5,5,6.81,0.35,4.35,1.96,8.24,5.99,7.04,6799.91,1.22,2778
PGIM India Gilt Fund(G),PGIM India Mutual Fund,PGIM India Gilt Fund(G),PGIM India Gilt Fund(G),2,17,8.2,-0.2,5.71,2.11,10.13,5.55,5.9,116.59,1.49,7012
PGIM India Gilt Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Gilt Fund(G),ICICI Pru Gilt Fund(G),4,3,6.96,0.28,4.78,1.94,8.46,6.32,7.3,6633.27,1.09,1606
PGIM India Gilt Fund(G),SBI Mutual Fund,SBI Magnum Gilt Fund-Reg(G),SBI Magnum Gilt Fund-Reg(G),3,1,8.19,-0.21,5.68,2.08,10.09,6.85,7.17,10422.37,0.94,2754
PGIM India Gilt Fund(G),DSP Mutual Fund,DSP Gilt Fund-Reg(G),DSP Gilt Fund-Reg(G),4,2,9.49,-0.23,6.35,2.31,11.72,6.51,7.16,1417.52,1.25,693
PGIM India Gilt Fund(G),Edelweiss Mutual Fund,Edelweiss Government Securities Fund-Reg(G),Edelweiss Government Securities Fund-Reg(G),5,7,9.02,-0.19,5.6,2.01,11.32,5.99,7.07,171.3,1.14,21922
Edelweiss US Value Equity Offshore Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss US Value Equity Offshore Fund-Reg(G),Edelweiss US Value Equity Offshore Fund-Reg(G),Unrated,12,16.53,1.48,10.21,5.22,31.57,9.83,13.48,115.59,2.31,21920
Edelweiss US Value Equity Offshore Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,7,22.91,1.5,14.89,5.83,42.48,12.46,23.52,5035.16,0.58,41322
Edelweiss US Value Equity Offshore Fund-Reg(G),PGIM India Mutual Fund,PGIM India Global Equity Opp Fund(G),PGIM India Global Equity Opp Fund(G),Unrated,30,24.01,1.95,13.09,9.66,46.28,2.68,18.5,1352.43,2.38,8812
Edelweiss US Value Equity Offshore Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Feeder - Franklin U.S. Opportunities Fund(G),Franklin India Feeder - Franklin U.S. Opportunities Fund(G),Unrated,23,25.18,3.24,15.51,10.31,51.99,5.35,17.38,3565.01,1.53,16071
Edelweiss US Value Equity Offshore Fund-Reg(G),DSP Mutual Fund,DSP US Flexible Equity FoF-Reg(G),DSP US Flexible Equity FoF-Reg(G),Unrated,11,13.43,-0.3,7.56,3.01,29.71,10.14,16.0,871.98,2.34,17236
Motilal Oswal Gold and Silver ETFs FoF-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Gold and Silver ETFs FoF-Reg(G),Motilal Oswal Gold and Silver ETFs FoF-Reg(G),Unrated,,26.64,5.41,11.22,13.94,29.81,,,115.43,0.51,17788
Motilal Oswal Gold and Silver ETFs FoF-Reg(G),Axis Mutual Fund,Axis Gold Fund-Reg(G),Axis Gold Fund-Reg(G),Unrated,2,24.34,4.21,8.01,10.46,28.24,16.85,14.37,603.24,0.5,15330
Motilal Oswal Gold and Silver ETFs FoF-Reg(G),SBI Mutual Fund,SBI Gold-Reg(G),SBI Gold-Reg(G),Unrated,3,25.0,4.18,7.47,12.45,28.26,16.71,14.19,2244.77,0.42,14666
Motilal Oswal Gold and Silver ETFs FoF-Reg(G),HDFC Mutual Fund,HDFC Gold Fund(G),HDFC Gold Fund(G),Unrated,7,24.27,4.15,7.85,11.41,27.6,16.52,14.18,2496.22,0.49,15381
Motilal Oswal Gold and Silver ETFs FoF-Reg(G),Quantum Mutual Fund,Quantum Gold Saving Fund-Reg(G),Quantum Gold Saving Fund-Reg(G),Unrated,5,24.65,4.32,8.06,12.17,28.2,16.66,14.17,129.73,0.21,19961
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),Unrated,,6.89,0.69,4.5,1.97,8.78,,,114.96,0.49,47387
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
Baroda BNP Paribas NIFTY SDL Dec 2026 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
Bank of India Credit Risk Fund-Reg(G),Bank of India Mutual Fund,Bank of India Credit Risk Fund-Reg(G),Bank of India Credit Risk Fund-Reg(G),2,1,5.23,0.6,2.23,1.31,6.2,39.34,10.7,114.54,1.53,30390
Bank of India Credit Risk Fund-Reg(G),Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Credit Risk Fund-Reg(G),Baroda BNP Paribas Credit Risk Fund-Reg(G),4,8,7.12,0.65,4.55,2.4,8.57,6.56,8.04,167.4,1.6,25569
Bank of India Credit Risk Fund-Reg(G),DSP Mutual Fund,DSP Credit Risk Fund-Reg(G),DSP Credit Risk Fund-Reg(G),3,2,6.54,0.56,4.08,1.9,7.93,10.52,7.94,191.25,1.2,685
Bank of India Credit Risk Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Credit Risk Fund-Reg(G),Aditya Birla SL Credit Risk Fund-Reg(G),3,3,10.84,3.21,8.32,5.14,12.19,8.49,7.65,916.98,1.54,29571
Bank of India Credit Risk Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Credit Risk Fund(G),ICICI Pru Credit Risk Fund(G),5,4,7.65,0.86,5.01,2.44,9.35,6.93,7.57,6468.43,1.41,12456
SBI FMP-43-1616D-Reg(G),SBI Mutual Fund,SBI FMP-43-1616D-Reg(G),SBI FMP-43-1616D-Reg(G),Unrated,32,6.49,0.55,4.0,1.84,7.98,5.49,,114.21,,45525
SBI FMP-43-1616D-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,5,8.14,0.28,5.19,2.37,10.14,6.34,7.15,435.74,,43023
SBI FMP-43-1616D-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,6,7.9,0.27,5.22,2.42,9.92,6.26,7.11,329.46,,42924
SBI FMP-43-1616D-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,3,7.83,0.26,5.19,2.28,9.95,6.37,7.08,46.01,,43205
SBI FMP-43-1616D-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,7,7.9,0.28,5.22,2.42,9.88,6.23,6.98,61.83,,43259
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),Bandhan Mutual Fund,Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),Unrated,,6.74,0.66,4.38,1.91,8.66,,,114.08,0.41,46213
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
Bandhan CRISIL IBX 90:10 SDL Plus Gilt - Nov 2026 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
Tata Nifty MidSmall Healthcare Index Fund-Reg(G),Tata Mutual Fund,Tata Nifty MidSmall Healthcare Index Fund-Reg(G),Tata Nifty MidSmall Healthcare Index Fund-Reg(G),Unrated,,,-1.21,22.95,9.47,,,,113.77,1.09,48764
Tata Nifty MidSmall Healthcare Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
Tata Nifty MidSmall Healthcare Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
Tata Nifty MidSmall Healthcare Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
Tata Nifty MidSmall Healthcare Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
Bandhan All Seasons Bond Fund-Reg(G),Bandhan Mutual Fund,Bandhan All Seasons Bond Fund-Reg(G),Bandhan All Seasons Bond Fund-Reg(G),Unrated,37,6.6,0.45,4.35,1.97,8.25,5.68,6.25,113.42,0.5,2850
Bandhan All Seasons Bond Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bharat 22 FOF-(G),ICICI Pru Bharat 22 FOF-(G),Unrated,1,23.62,-6.43,5.56,-5.41,52.78,35.38,25.65,2183.3,0.13,40232
Bandhan All Seasons Bond Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Thematic Advantage Fund(FOF)(G),ICICI Pru Thematic Advantage Fund(FOF)(G),Unrated,6,23.34,-3.42,15.99,3.37,38.28,17.92,25.43,1940.51,1.52,1706
Bandhan All Seasons Bond Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Multi Asset Allocator FoF-Dynamic(G),Kotak Multi Asset Allocator FoF-Dynamic(G),Unrated,5,18.24,-2.6,8.86,1.49,31.09,18.14,21.02,1618.25,1.01,1981
Bandhan All Seasons Bond Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nifty Next 50 Junior BeES FoF-Reg(G),Nippon India Nifty Next 50 Junior BeES FoF-Reg(G),Unrated,3,31.86,-8.85,9.78,-4.77,61.1,19.14,20.17,524.54,0.29,40664
Navi Aggressive Hybrid Fund-Reg(G),Navi Mutual Fund,Navi Aggressive Hybrid Fund-Reg(G),Navi Aggressive Hybrid Fund-Reg(G),Unrated,21,14.12,-5.03,9.07,-0.96,24.05,11.47,12.96,113.26,2.25,39479
Navi Aggressive Hybrid Fund-Reg(G),Bank of India Mutual Fund,Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),5,3,21.82,-4.51,8.23,-3.4,37.12,18.24,25.73,1000.31,2.11,32972
Navi Aggressive Hybrid Fund-Reg(G),JM Financial Mutual Fund,JM Aggressive Hybrid Fund(G),JM Aggressive Hybrid Fund(G),Unrated,1,27.86,-3.41,10.55,-1.9,44.86,21.51,25.43,642.94,2.31,1847
Navi Aggressive Hybrid Fund-Reg(G),Quant Mutual Fund,Quant Absolute Fund(G),Quant Absolute Fund(G),5,5,16.99,-6.52,1.89,-5.44,32.78,16.15,24.16,2352.27,1.99,865
Navi Aggressive Hybrid Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Equity & Debt Fund(G),ICICI Pru Equity & Debt Fund(G),5,2,20.36,-4.8,8.28,0.37,34.41,19.71,22.56,41395.98,1.58,1482
Motilal Oswal Multi Asset Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Multi Asset Fund-Reg(G),Motilal Oswal Multi Asset Fund-Reg(G),Unrated,10,8.79,-5.97,4.58,-0.82,10.9,7.46,,112.11,2.06,45017
Motilal Oswal Multi Asset Fund-Reg(G),Quant Mutual Fund,Quant Multi Asset Fund(G),Quant Multi Asset Fund(G),5,1,26.38,-4.17,4.19,0.98,44.15,21.61,27.25,2983.94,1.88,869
Motilal Oswal Multi Asset Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Multi-Asset Fund(G),ICICI Pru Multi-Asset Fund(G),Unrated,2,18.68,-2.69,8.46,2.35,30.15,19.66,21.58,50495.58,1.46,1495
Motilal Oswal Multi Asset Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Aggressive Hybrid Fund-Reg(G),Edelweiss Aggressive Hybrid Fund-Reg(G),Unrated,4,19.27,-5.2,10.17,-0.31,33.21,17.4,18.48,2197.84,1.98,7922
Motilal Oswal Multi Asset Fund-Reg(G),UTI Mutual Fund,UTI Multi Asset Allocation Fund-Reg(G),UTI Multi Asset Allocation Fund-Reg(G),Unrated,3,21.21,-3.67,8.52,1.28,36.98,17.75,15.93,4059.6,1.78,7143
Canara Rob Dynamic Bond Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Dynamic Bond Fund-Reg(G),Canara Rob Dynamic Bond Fund-Reg(G),2,19,7.17,-0.29,4.7,1.63,9.14,5.15,5.26,111.73,1.75,7792
